CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8080922,2,1,4,M,57,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8081056,1,1,4,F,52,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8081534,1,1,4,M,18,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8081562,1,1,4,M,31,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8083000,1,1,2,F,28,0,6,P,H,0,"SAN DIEGO","SAN DIEGO",2016
8083000,2,1,4,-,29,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2016
8083085,2,1,4,M,11,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8083093,1,1,4,M,8,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8083113,1,1,4,F,21,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8083356,2,1,4,M,64,2,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8087287,1,1,4,M,53,3,1,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8087290,1,1,4,M,23,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2016
8087341,1,1,4,F,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8087341,2,1,2,M,19,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8087341,2,2,2,F,20,0,6,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8087356,1,1,4,M,65,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8087379,1,1,4,M,36,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8087385,1,1,4,-,37,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8087570,1,1,2,F,47,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8087570,2,1,4,M,16,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2016
8087571,2,1,4,F,22,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8087577,1,1,4,M,73,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8087582,2,1,4,M,74,4,9,M,W,0,"SAN DIEGO","SAN DIEGO",2016
8087588,1,1,4,M,72,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8089376,1,1,4,M,38,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8089384,1,1,4,M,24,3,1,M,A,0,"SAN DIEGO","SAN DIEGO",2016
8089384,2,1,2,F,25,0,9,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8089384,2,2,2,M,2,0,9,M,Q,0,"SAN DIEGO","SAN DIEGO",2016
8089948,2,1,4,M,16,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8090162,1,1,4,M,22,4,1,M,P,0,"SAN DIEGO","SAN DIEGO",2016
8090351,1,1,4,F,44,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8090355,1,1,4,M,22,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8090888,1,1,4,M,37,3,9,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8090907,2,1,4,M,15,4,9,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8091370,2,1,4,M,26,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8091378,1,1,4,M,37,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8091486,2,1,4,M,44,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8094266,1,1,4,M,51,4,0,W,-,0,"SAN DIEGO","SAN DIEGO",2016
8095409,1,1,4,F,23,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8095418,1,1,4,M,63,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8095551,1,1,4,M,63,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8095553,1,1,4,M,51,3,1,A,P,3,"SAN DIEGO","SAN DIEGO",2016
8095556,1,1,2,F,79,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8095556,2,1,4,M,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8096572,1,1,4,F,51,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8096587,1,1,4,M,23,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8096628,2,1,4,-,16,3,9,N,-,3,"SAN DIEGO","SAN DIEGO",2016
8096630,1,1,4,M,85,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8096638,1,1,4,M,70,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2016
8096658,1,1,4,M,22,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8096669,2,1,4,F,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8096697,2,1,4,M,44,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8097486,1,1,4,M,33,3,9,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8101362,1,1,4,M,70,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8101378,1,1,4,M,44,3,9,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8101398,1,1,4,F,72,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8101517,1,1,4,M,73,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8101528,1,1,4,M,18,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8101592,1,1,4,M,63,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8105396,1,1,4,M,30,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8105400,1,1,4,M,68,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8105404,2,1,4,M,18,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8105416,1,1,4,F,21,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8105416,2,1,2,F,59,0,5,P,G,0,"SAN DIEGO","SAN DIEGO",2016
8107451,2,1,4,F,29,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8108802,1,1,4,M,39,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8108833,2,1,4,M,43,4,1,M,V,0,"SAN DIEGO","SAN DIEGO",2016
8108837,2,1,4,M,25,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8110816,1,1,4,M,58,3,1,P,Y,0,"SAN DIEGO","SAN DIEGO",2016
8110912,2,1,4,-,56,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2016
8110919,2,1,4,M,22,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8110940,2,1,4,F,39,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8111418,2,1,4,M,49,2,0,P,U,3,"SAN DIEGO","SAN DIEGO",2016
8112019,1,1,4,M,29,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8112043,1,1,4,F,51,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8112064,2,1,4,M,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8117051,2,1,4,M,33,3,9,P,-,1,"SAN DIEGO","SAN DIEGO",2016
8117064,1,1,4,M,44,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8117089,1,1,4,M,17,2,1,P,A,0,"SAN DIEGO","SAN DIEGO",2016
8117095,1,1,4,M,69,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8117107,1,1,4,M,32,3,1,-,W,3,"SAN DIEGO","SAN DIEGO",2016
8118101,2,1,4,M,31,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8118106,1,1,4,F,22,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8118137,1,1,4,M,46,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8122125,1,1,4,F,24,3,1,-,V,0,"SAN DIEGO","SAN DIEGO",2016
8122161,2,1,4,F,66,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8122167,1,1,4,F,21,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8122195,1,1,4,M,38,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8122326,2,1,4,M,56,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8122353,1,1,4,M,78,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8124908,1,1,4,M,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8124977,1,1,4,M,16,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8124981,2,1,4,M,61,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8124982,2,1,3,M,6,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8126529,1,1,4,M,47,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8128619,2,1,4,F,47,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8129050,1,1,2,M,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8129050,2,1,4,M,58,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8129311,2,1,4,M,35,3,1,W,-,1,"SAN DIEGO","SAN DIEGO",2016
8131207,1,1,4,M,35,4,1,N,W,0,"SAN DIEGO","SAN DIEGO",2016
8131216,2,1,4,M,65,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8131235,1,1,4,F,65,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8131252,1,1,4,M,49,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8131279,1,1,4,M,48,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8132339,2,1,4,-,998,4,0,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8132347,1,1,4,M,49,4,1,V,-,0,"SAN DIEGO","SAN DIEGO",2016
8132351,1,1,4,M,16,3,1,N,V,0,"SAN DIEGO","SAN DIEGO",2016
8132363,1,1,4,M,52,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8132371,1,1,4,M,14,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8134569,1,1,2,M,53,0,6,M,P,0,"SAN DIEGO","SAN DIEGO",2016
8134569,2,1,4,M,58,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8134573,2,1,4,M,47,3,9,M,G,2,"SAN DIEGO","SAN DIEGO",2016
8134597,1,1,4,M,16,3,1,W,-,0,"SAN DIEGO","SAN DIEGO",2016
8134617,1,1,4,-,45,2,9,P,-,1,"SAN DIEGO","SAN DIEGO",2016
8134637,1,1,4,M,68,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8135439,1,1,4,M,38,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8139702,1,1,4,M,25,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8139702,2,1,2,M,5,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8139702,2,2,2,F,3,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8139702,2,3,2,F,7,0,7,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8139753,1,1,4,F,22,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8141750,2,1,4,M,49,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8141820,1,1,4,F,18,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8141928,1,1,4,M,47,4,1,P,-,1,"SAN DIEGO","SAN DIEGO",2016
8141943,1,1,4,M,47,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8141963,1,1,4,F,56,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8141968,1,1,4,F,24,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8141971,1,1,4,M,50,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8141980,1,1,4,F,25,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2016
8141987,1,1,4,F,13,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8141988,2,1,4,M,36,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2016
8143205,2,1,4,-,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8143209,2,1,4,M,69,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8143271,2,1,4,M,9,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8143560,2,1,4,M,15,3,9,W,-,3,"SAN DIEGO","SAN DIEGO",2016
8143659,1,1,4,F,30,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8143689,2,1,4,M,35,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8144664,1,1,4,M,48,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8146092,1,1,4,M,59,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8146528,1,1,4,M,56,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8146675,1,1,4,M,12,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8146675,2,1,2,F,13,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8146675,2,2,2,M,7,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8146675,2,3,2,M,10,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8146683,2,1,4,F,12,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8146713,1,1,4,M,20,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151838,1,1,4,M,38,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8151860,1,1,4,M,54,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151871,1,1,2,F,47,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8151871,2,1,2,M,22,0,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151871,2,2,4,M,30,4,9,-,V,3,"SAN DIEGO","SAN DIEGO",2016
8151875,2,1,4,M,23,4,1,P,-,2,"SAN DIEGO","SAN DIEGO",2016
8151879,1,1,4,M,45,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8151901,2,1,4,M,49,4,9,-,P,0,"SAN DIEGO","SAN DIEGO",2016
8151920,1,1,4,-,998,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151941,1,1,4,M,18,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151961,1,1,4,F,22,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8151962,1,1,4,M,71,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8151966,2,1,4,M,47,4,1,P,W,2,"SAN DIEGO","SAN DIEGO",2016
8151973,1,1,4,M,59,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8151973,2,1,2,M,17,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8151973,2,2,2,M,17,0,6,P,W,3,"SAN DIEGO","SAN DIEGO",2016
8151989,2,1,4,F,64,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8151994,1,1,4,M,64,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8151997,1,1,1,F,59,4,1,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8151997,2,1,4,F,46,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8154910,1,1,4,M,22,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8154926,1,1,4,M,60,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8154942,2,1,4,M,33,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8154950,1,1,2,F,60,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2016
8154950,2,1,4,M,56,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8155509,1,1,4,F,11,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8156970,2,1,4,F,37,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8157006,1,1,4,M,24,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8157010,2,1,4,M,21,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8157013,1,1,4,M,16,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8157025,1,1,4,M,36,3,1,V,-,1,"SAN DIEGO","SAN DIEGO",2016
8157033,1,1,4,M,59,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8157552,2,1,4,F,57,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8157793,2,1,4,M,25,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8157802,2,1,4,M,40,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8157810,2,1,4,M,33,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8157822,2,1,4,-,48,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8157986,1,1,4,M,54,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8160831,1,1,4,M,75,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8162286,1,1,4,M,54,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8162306,1,1,4,M,52,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8163996,1,1,4,M,33,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8164000,1,1,4,M,58,4,9,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8164088,2,1,4,M,47,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8164119,1,1,4,M,35,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8164433,2,1,4,M,51,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8164445,1,1,4,M,39,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8164447,1,1,4,F,58,2,1,-,W,2,"SAN DIEGO","SAN DIEGO",2016
8164449,1,1,4,M,33,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2016
8164450,2,1,4,M,47,3,1,-,W,1,"SAN DIEGO","SAN DIEGO",2016
8164474,1,1,4,M,70,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8164478,2,1,4,M,48,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8165300,2,1,4,M,47,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8165336,1,1,4,-,23,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8169683,1,1,4,M,15,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8169687,2,1,4,F,18,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8169698,1,1,4,M,72,3,9,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8169703,1,1,2,F,28,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8169703,1,2,2,F,28,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8169703,1,3,2,M,4,0,6,M,Q,0,"SAN DIEGO","SAN DIEGO",2016
8169703,2,1,4,F,29,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8169719,1,1,4,M,20,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8169725,1,1,4,M,62,3,1,M,W,0,"SAN DIEGO","SAN DIEGO",2016
8169727,1,1,4,M,15,3,9,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8169737,1,1,4,F,25,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8169743,2,1,4,M,54,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2016
8169747,2,1,4,M,32,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8169749,2,1,4,M,21,4,1,-,V,0,"SAN DIEGO","SAN DIEGO",2016
8169751,1,1,4,-,21,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8169759,1,1,4,-,52,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8170812,2,1,4,M,29,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8170832,2,1,4,M,35,3,9,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8170959,2,1,4,F,19,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8171671,1,1,4,M,33,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8172088,1,1,2,F,12,3,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8172088,1,2,2,F,43,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8172088,2,1,4,M,53,3,9,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8172088,3,1,4,F,43,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2016
8172100,1,1,4,-,64,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8172100,2,1,4,-,61,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8172327,2,1,4,M,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8172335,1,1,1,F,39,4,1,L,G,0,"SAN DIEGO","SAN DIEGO",2016
8172335,2,1,1,M,45,4,1,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8172335,3,1,4,M,38,4,9,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8172351,1,1,4,M,11,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8172355,1,1,4,M,29,4,9,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8172356,2,1,4,M,19,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8172367,1,1,4,M,19,2,1,-,V,3,"SAN DIEGO","SAN DIEGO",2016
8172371,2,1,4,M,65,3,9,-,V,3,"SAN DIEGO","SAN DIEGO",2016
8172379,1,1,4,M,59,3,1,-,V,0,"SAN DIEGO","SAN DIEGO",2016
8172396,1,1,4,M,998,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8172396,2,1,2,-,998,0,3,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8176874,1,1,4,M,44,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8178643,1,1,4,M,15,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8178645,2,1,4,M,33,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8178647,1,1,2,M,11,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8178647,2,1,4,M,23,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8178654,2,1,4,M,36,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8178658,1,1,4,M,48,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2016
8178665,1,1,4,M,69,3,1,-,V,2,"SAN DIEGO","SAN DIEGO",2016
8178672,1,1,4,M,66,4,0,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8178677,2,1,4,-,58,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8178677,3,1,2,M,18,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8178677,3,2,2,M,18,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8178677,3,3,2,F,16,0,5,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8178677,3,4,2,M,18,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8178694,1,1,4,-,33,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8178696,2,1,4,-,36,4,0,P,V,3,"SAN DIEGO","SAN DIEGO",2016
8178718,1,1,4,M,27,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8179428,2,1,4,F,59,3,1,-,W,3,"SAN DIEGO","SAN DIEGO",2016
8179473,1,1,2,F,42,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8179473,2,1,4,M,13,4,1,V,-,0,"SAN DIEGO","SAN DIEGO",2016
8179506,2,1,4,M,8,3,9,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8179513,2,1,4,M,36,3,9,P,W,1,"SAN DIEGO","SAN DIEGO",2016
8187762,1,1,4,F,36,3,1,N,V,1,"SAN DIEGO","SAN DIEGO",2016
8188789,2,1,4,M,13,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8188829,1,1,4,M,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8188829,2,1,2,F,77,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8188829,2,2,2,M,12,0,5,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8188829,2,3,2,F,8,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8188829,2,4,2,M,6,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2016
8189547,2,1,4,M,42,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8189871,1,1,4,F,21,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8189871,2,1,1,M,26,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2016
8189920,2,1,4,M,28,3,9,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8190042,2,1,4,M,34,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8190050,2,1,4,F,46,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8190989,1,1,4,M,23,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8191711,1,1,2,M,67,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8191711,2,1,4,F,28,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8192397,2,1,4,M,43,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8193704,1,1,4,M,15,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8193760,1,1,4,F,29,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8193761,1,1,4,M,65,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8193769,2,1,1,M,69,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2016
8194864,2,1,4,F,25,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8194868,2,1,4,-,24,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2016
8194873,1,1,4,M,24,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2016
8195109,1,1,4,M,51,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8195690,1,1,4,M,53,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8197060,2,1,4,F,60,3,9,-,P,3,"SAN DIEGO","SAN DIEGO",2016
8198168,1,1,4,-,13,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8198168,2,1,2,F,64,0,3,M,B,0,"SAN DIEGO","SAN DIEGO",2016
8198200,2,1,4,M,68,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2016
8198236,2,1,4,M,3,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2016
8199212,1,1,4,F,25,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2016
8199263,2,1,4,M,67,4,1,-,V,2,"SAN DIEGO","SAN DIEGO",2016
8199326,1,1,4,F,51,4,9,P,W,3,"SAN DIEGO","SAN DIEGO",2016
8199354,2,1,4,M,56,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2016
8200507,1,1,4,M,40,4,0,N,V,1,"SAN DIEGO","SAN DIEGO",2017
8200535,1,1,4,M,9,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8201645,1,1,4,M,41,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8201696,1,1,4,M,43,2,1,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8202935,1,1,4,M,18,3,9,-,V,1,"SAN DIEGO","SAN DIEGO",2016
